Code,Country,Site.ID,PrName,PrName.Base,Diversity,Product.Simple,Out.SubInd,Units,MeanT,MeanC
AC0024,Mexico,"CIMMYT, El Batán Experimental Station",Mulch,Inorganic Fertilizer,Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat,Maize,Crop Yield,kg/ha,5710.65989847715,3220.81218274112
AC0024,Mexico,"CIMMYT, El Batán Experimental Station",Mulch,Crop Rotation-Inorganic Fertilizer,Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat,Maize,Crop Yield,kg/ha,5710.65989847715,4134.51776649746
AC0024,Mexico,"CIMMYT, El Batán Experimental Station",Mulch,Inorganic Fertilizer-Reduced Tillage,Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat,Wheat,Crop Yield,kg/ha,7690.35532994923,5299.4923857868
AC0024,Mexico,"CIMMYT, El Batán Experimental Station",Mulch,Inorganic Fertilizer,NA,Wheat,Crop Yield,kg/ha,6715.73604060913,5573.6040609137
AC0024,Mexico,"CIMMYT, El Batán Experimental Station",Mulch,Inorganic Fertilizer,Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat,Wheat,Crop Yield,kg/ha,7690.35532994923,5573.6040609137
AC0024,Mexico,"CIMMYT, El Batán Experimental Station",Mulch,Crop Rotation-Inorganic Fertilizer,Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat,Wheat,Crop Yield,kg/ha,7690.35532994923,5505.07614213198
NM0012,Mexico,"CIMMYT, El Batán Experimental Station",Mulch,Inorganic Fertilizer-Reduced Tillage,Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat,Maize,Crop Yield,kg/ha,5386.66666666667,2333.33333333333
NM0012,Mexico,"CIMMYT, El Batán Experimental Station",Mulch,Inorganic Fertilizer,NA,Maize,Crop Yield,kg/ha,4863.33333333333,4143.33333333333
NM0012,Mexico,"CIMMYT, El Batán Experimental Station",Mulch,Inorganic Fertilizer,Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat,Maize,Crop Yield,kg/ha,5386.66666666667,4143.33333333333
NM0012,Mexico,"CIMMYT, El Batán Experimental Station",Mulch,Crop Rotation-Inorganic Fertilizer,Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat,Maize,Crop Yield,kg/ha,5386.66666666667,4645
NM0012,Mexico,"CIMMYT, El Batán Experimental Station",Mulch,Inorganic Fertilizer-Reduced Tillage,Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat,Wheat,Crop Yield,kg/ha,6973.33333333333,6046.66666666667
NM0012,Mexico,"CIMMYT, El Batán Experimental Station",Mulch,Inorganic Fertilizer,NA,Wheat,Crop Yield,kg/ha,6590,6135
NM0012,Mexico,"CIMMYT, El Batán Experimental Station",Mulch,Inorganic Fertilizer,Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat,Wheat,Crop Yield,kg/ha,6973.33333333333,6135
NM0012,Mexico,"CIMMYT, El Batán Experimental Station",Mulch,Crop Rotation-Inorganic Fertilizer,Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat,Wheat,Crop Yield,kg/ha,6973.33333333333,5886.66666666667
DM0023,Mexico,"CIMMYT, El Batán Experimental Station",Mulch,Improved Varieties-Inorganic Fertilizer,Maize/Wheat/Maize/Wheat/Maize,Maize,Crop Yield,kg/ha,4734.75,3912.5
JO0098,Mexico,Escuela Superior de Apan,Mulch,pH Control,NA,Maize,Crop Yield,kg/ha,4825,1020
JO0098,Mexico,Escuela Superior de Apan,Mulch,Inorganic Fertilizer-pH Control,NA,Maize,Crop Yield,kg/ha,6190,4115
JO0098,Mexico,Escuela Superior de Apan,Mulch,Biochar-Organic Fertilizer-pH Control,NA,Maize,Crop Yield,kg/ha,6190,3250
CJ0056,Mexico,"La Tinaja, state of Jalisco. Exp C",Mulch,"",NA,Maize,Crop Yield,kg/ha,3282,1578
NM0009,Mexico,"Instituto Nacional de Investigaciones Forestales Agricolas y Pecuarias (INIFAP), Celaya",Mulch,Crop Rotation-Inorganic Fertilizer,Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize,Wheat,Crop Yield,kg/ha,7800,8650
CJ0051,Mexico,"Ex-Hacienda El Copal, Universidad de Guanajuato in Irapuato, Guanajuato",Mulch,Crop Rotation-Improved Varieties-Inorganic Fertilizer,Barley/Maize/Barley/Maize/Barley/Maize/Barley/Maize,Barley,Crop Yield,kg/ha,6712.22222222222,6372.22222222222
CJ0051,Mexico,"Ex-Hacienda El Copal, Universidad de Guanajuato in Irapuato, Guanajuato",Mulch,Crop Rotation-Improved Varieties-Inorganic Fertilizer,Barley/Maize/Barley/Maize/Barley/Maize/Barley/Maize,Maize,Crop Yield,kg/ha,13788.8888888889,13000
AC0025,Mexico,"San Luis Experiment Station, INIFAP",Mulch,Inorganic Fertilizer-Supplemental Irrigation,Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats,Maize,Crop Yield,kg/ha,11329.2970038113,9284.68009724
AC0025,Mexico,"San Luis Experiment Station, INIFAP",Mulch,Crop Rotation-Inorganic Fertilizer-Supplemental Irrigation,Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats,Maize,Crop Yield,kg/ha,8737.71459212139,6325.04805386905
AC0027,Mexico,"Universidad Autonoma Agraria Antonio Narro, Saltillo",Mulch,"",NA,Maize,Crop Yield,kg/ha,7139.47859741114,6127.67213151966
AC0091,Mexico,"Instituto Nacional De Investigaciones Forestales, Rio Bravo experimental site",Mulch,"",NA,Common Bean,Crop Yield,kg/ha,440,392
AC0131,Mexico,CIMMYT’s Norman E. Borlaug experiment station,Mulch,Improved Varieties-Inorganic Fertilizer-Supplemental Irrigation,NA,Durum Wheat,Crop Yield,kg/ha,6590,6320
SP0035,Mexico,CIMMYT’s Norman E. Borlaug experiment station,Mulch,Improved Varieties-Supplemental Irrigation,NA,Durum Wheat,Crop Yield,kg/ha,5885.25501172324,2281.21904279686
SP0035,Mexico,CIMMYT’s Norman E. Borlaug experiment station,Mulch,Improved Varieties-Inorganic Fertilizer-Supplemental Irrigation,NA,Durum Wheat,Crop Yield,kg/ha,6963.63878291199,6794.15848257115
SP0035,Mexico,CIMMYT’s Norman E. Borlaug experiment station,Mulch,Improved Varieties-Reduced Tillage-Supplemental Irrigation,NA,Durum Wheat,Crop Yield,kg/ha,6963.638782912,2896.26103666467
AC0151,Mexico,CIMMYT’s Norman E. Borlaug experiment station,Mulch,Improved Varieties-Inorganic Fertilizer-Supplemental Irrigation,Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize,Durum Wheat,Crop Yield,kg/ha,7734.375,7779.94791666666
AC0151,Mexico,CIMMYT’s Norman E. Borlaug experiment station,Mulch,Crop Rotation-Improved Varieties-Inorganic Fertilizer-Supplemental Irrigation,Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize,Durum Wheat,Crop Yield,kg/ha,7096.96180555555,6937.76041666667
AC0159,Mexico,CIMMYT’s Norman E. Borlaug experiment station,Mulch,Improved Varieties-Inorganic Fertilizer,Durum Wheat/Sesbania sesban/Durum Wheat/Sesbania sesban/Durum Wheat,Durum Wheat,Crop Yield,kg/ha,6537.19008264463,6440.77134986226
NM0015,Brazil,"Luís Eduardo Magalhães, Bahia State",Reduced Tillage,Inorganic Fertilizer-pH Control-Silvopasture,Soybean/Crotalaria ochroleuca/Maize-Ruzigrass/Cotton/Fallow/Soybean/Crotalaria ochroleuca/Maize-Ruzigrass,Maize,Crop Yield,kg/ha,7327,7244
NM0015,Brazil,"Luís Eduardo Magalhães, Bahia State",Reduced Tillage,Inorganic Fertilizer-pH Control-Silvopasture,Soybean/Crotalaria ochroleuca/Maize-Ruzigrass/Cotton/Fallow/Soybean/Crotalaria ochroleuca/Maize-Ruzigrass,Cotton,Crop Yield,kg/ha,4096,4046
CJ0090,Brazil,"Experimental Field, Embrapa Hortaliças",Reduced Tillage,Improved Fallow-Improved Varieties-Inorganic Fertilizer,Maize/Cabbage,Cabbage,Crop Yield,kg/ha,78908,79444
NN0450,Brazil,University of Vicosa,Reduced Tillage,Improved Varieties-Inorganic Fertilizer-Supplemental Irrigation,NA,Common Bean,Crop Yield,kg/ha,3040,1985
CJ0080,Brazil,Embrapa Soybean Experimental Station,Reduced Tillage,Inorganic Fertilizer,Maize/Black oats/Soybean/Wheat/Soybean/Lupin/Maize/Black oats/Soybean/Black oats/Soybean/Wheat/Soybean/Lupin/Maize/Black oats/Soybean/Fallow/Maize/Black oats/Soybean/Black oats/Soybean,Maize,Crop Yield,kg/ha,4310,4860
CJ0080,Brazil,Embrapa Soybean Experimental Station,Reduced Tillage,Crop Rotation-Inorganic Fertilizer,Maize/Black oats/Soybean/Wheat/Soybean/Lupin/Maize/Black oats/Soybean/Black oats/Soybean/Wheat/Soybean/Lupin/Maize/Black oats/Soybean/Fallow/Maize/Black oats/Soybean/Black oats/Soybean,Maize,Crop Yield,kg/ha,7883.33333333333,7963.33333333333
CJ0080,Brazil,Embrapa Soybean Experimental Station,Reduced Tillage,Inorganic Fertilizer,Soybean/Wheat/Soybean/Lupin/Maize/Black oats/Maize/Wheat/Maize/Black oats/Maize/Wheat/Maize/Black oats/Maize/Wheat/Maize/Fallow/Maize/Wheat/Maize/Black oats/Maize,Maize,Crop Yield,kg/ha,5591,6285
CJ0080,Brazil,Embrapa Soybean Experimental Station,Reduced Tillage,Crop Rotation-Inorganic Fertilizer,Soybean/Lupin/Maize/Black oats/Soybean/Wheat/Soybean/Lupin/Maize/Lupin/Maize/Lupin/Wheat/Soybean/Black oats/Soybean/Wheat/Maize/Fallow/Maize/Lupin/Maize/Lupin,Maize,Crop Yield,kg/ha,7255.71428571429,7464.28571428571
CJ0080,Brazil,Embrapa Soybean Experimental Station,Reduced Tillage,Crop Rotation-Inorganic Fertilizer,Maize/Black oats/Soybean/Wheat/Soybean/Lupin/Maize/Black oats/Soybean/Black oats/Soybean/Wheat/Soybean/Lupin/Maize/Black oats/Soybean/Fallow/Maize/Black oats/Soybean/Black oats/Soybean,Soybean,Crop Yield,kg/ha,2372.5,2178.75
CJ0080,Brazil,Embrapa Soybean Experimental Station,Reduced Tillage,Inorganic Fertilizer,Maize/Black oats/Soybean/Wheat/Soybean/Lupin/Maize/Black oats/Soybean/Black oats/Soybean/Wheat/Soybean/Lupin/Maize/Black oats/Soybean/Fallow/Maize/Black oats/Soybean/Black oats/Soybean,Soybean,Crop Yield,kg/ha,2580,2860
CJ0080,Brazil,Embrapa Soybean Experimental Station,Reduced Tillage,Inorganic Fertilizer,Soybean/Wheat/Soybean/Lupin/Maize/Black oats/Maize/Wheat/Maize/Black oats/Maize/Wheat/Maize/Black oats/Maize/Wheat/Maize/Fallow/Maize/Wheat/Maize/Black oats/Maize,Soybean,Crop Yield,kg/ha,2726.66666666667,2720
CJ0080,Brazil,Embrapa Soybean Experimental Station,Reduced Tillage,Crop Rotation-Inorganic Fertilizer,Soybean/Lupin/Maize/Black oats/Soybean/Wheat/Soybean/Lupin/Maize/Lupin/Maize/Lupin/Wheat/Soybean/Black oats/Soybean/Wheat/Maize/Fallow/Maize/Lupin/Maize/Lupin,Soybean,Crop Yield,kg/ha,2220,1955
CJ0080,Brazil,Embrapa Soybean Experimental Station,Reduced Tillage,Inorganic Fertilizer,Soybean/Lupin/Maize/Black oats/Soybean/Wheat/Soybean/Lupin/Maize/Lupin/Maize/Lupin/Wheat/Soybean/Black oats/Soybean/Wheat/Maize/Fallow/Maize/Lupin/Maize/Lupin,Soybean,Crop Yield,kg/ha,2870,2650
JO0086,Brazil,National Soybean Research Center (Embrapa Soja)-NT..National Soybean Research Center (Embrapa Soja)-CT,Reduced Tillage,Improved Varieties-Inorganic Fertilizer-pH Control,Wheat/Soybean/Wheat/Soybean,Wheat,Crop Yield,kg/ha,2098,2462
JO0086,Brazil,National Soybean Research Center (Embrapa Soja)-NT..National Soybean Research Center (Embrapa Soja)-CT,Reduced Tillage,Improved Varieties-pH Control,Wheat/Soybean/Wheat/Soybean,Wheat,Crop Yield,kg/ha,2350.5,2660
NM0045,Brazil,Southern Brazil,Reduced Tillage,Crop Rotation-Inorganic Fertilizer,Black oats/Maize/Black oats/Maize/Black oats/Maize/Black oats/Black oats/Maize/Black oats/Maize/Black oats/Maize/Black oats/Maize/Black oats/Maize/Black oats/Maize/Black oats/Maize/Black oats/Maize/Black oats/Maize/Black oats/Maize/Black oats/Maize/Black oats/Maize/Black oats/Maize/Black oats/Maize/Black oats/Maize,Maize,Crop Yield,kg/ha,6753.33333333333,4726.66666666667
CJ0065,Brazil,Santa Clara..Paraiso..Jiboia,Reduced Tillage,Inorganic Fertilizer-Intercropping,NA,Maize,Crop Yield,kg/ha,2684.75,1194.25
CJ0065,Brazil,Santa Clara..Paraiso..Jiboia,Reduced Tillage,Inorganic Fertilizer,NA,Maize,Crop Yield,kg/ha,2870,2225.5
CJ0078,Nicaragua,La Compañía experimental station,Reduced Tillage,Crop Rotation-Inorganic Fertilizer,Maize/Common Bean/Maize/Common Bean/Maize/Common Bean,Common Bean,Crop Yield,kg/ha,1215,1250
CJ0078,Nicaragua,La Compañía experimental station,Reduced Tillage,Inorganic Fertilizer,Maize/Common Bean/Maize/Common Bean/Maize/Common Bean,Common Bean,Crop Yield,kg/ha,1398.33333333333,1270
NM0033,Mexico,"Casas Blancas, Michoacan",Reduced Tillage,Crop Rotation,Common Vetch/Maize/Common Vetch/Maize,Maize,Crop Yield,kg/ha,1112,1782
NM0033,Mexico,"Casas Blancas, Michoacan",Reduced Tillage,Crop Rotation,Oats/Oats/Maize/Maize,Maize,Crop Yield,kg/ha,461,948
NM0033,Mexico,"Casas Blancas, Michoacan",Reduced Tillage,"",Common Vetch/Maize/Common Vetch/Maize,Maize,Crop Yield,kg/ha,1112,514
NM0033,Mexico,"Casas Blancas, Michoacan",Reduced Tillage,"",Oats/Oats/Maize/Maize,Maize,Crop Yield,kg/ha,461,514
AC0024,Mexico,"CIMMYT, El Batán Experimental Station",Reduced Tillage,Inorganic Fertilizer,NA,Maize,Crop Yield,kg/ha,5101.52284263959,3220.81218274112
AC0024,Mexico,"CIMMYT, El Batán Experimental Station",Reduced Tillage,Inorganic Fertilizer,Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat,Maize,Crop Yield,kg/ha,5096.44670050761,3238.57868020304
AC0024,Mexico,"CIMMYT, El Batán Experimental Station",Reduced Tillage,Crop Rotation-Inorganic Fertilizer,Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat,Maize,Crop Yield,kg/ha,5710.65989847715,4134.51776649746
AC0024,Mexico,"CIMMYT, El Batán Experimental Station",Reduced Tillage,Inorganic Fertilizer,NA,Wheat,Crop Yield,kg/ha,6715.73604060913,5573.6040609137
AC0024,Mexico,"CIMMYT, El Batán Experimental Station",Reduced Tillage,Inorganic Fertilizer,Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat,Wheat,Crop Yield,kg/ha,6441.62436548223,5421.31979695431
AC0024,Mexico,"CIMMYT, El Batán Experimental Station",Reduced Tillage,Crop Rotation-Inorganic Fertilizer,Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat,Wheat,Crop Yield,kg/ha,7690.35532994923,5505.07614213198
NM0012,Mexico,"CIMMYT, El Batán Experimental Station",Reduced Tillage,Inorganic Fertilizer,NA,Maize,Crop Yield,kg/ha,4863.33333333333,4143.33333333333
NM0012,Mexico,"CIMMYT, El Batán Experimental Station",Reduced Tillage,Inorganic Fertilizer,Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat,Maize,Crop Yield,kg/ha,4801.11111111111,4094.44444444444
NM0012,Mexico,"CIMMYT, El Batán Experimental Station",Reduced Tillage,Crop Rotation-Inorganic Fertilizer,Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat,Maize,Crop Yield,kg/ha,5386.66666666667,4645
NM0012,Mexico,"CIMMYT, El Batán Experimental Station",Reduced Tillage,Inorganic Fertilizer,NA,Wheat,Crop Yield,kg/ha,6590,6135
NM0012,Mexico,"CIMMYT, El Batán Experimental Station",Reduced Tillage,Inorganic Fertilizer,Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat,Wheat,Crop Yield,kg/ha,6428.88888888889,6026.66666666667
NM0012,Mexico,"CIMMYT, El Batán Experimental Station",Reduced Tillage,Crop Rotation-Inorganic Fertilizer,Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat,Wheat,Crop Yield,kg/ha,6973.33333333333,5886.66666666667
DM0023,Mexico,"CIMMYT, El Batán Experimental Station",Reduced Tillage,Improved Varieties-Inorganic Fertilizer,Maize/Wheat/Maize/Wheat/Maize,Maize,Crop Yield,kg/ha,4734.75,3912.5
DM0023,Mexico,"CIMMYT, El Batán Experimental Station",Reduced Tillage,Improved Varieties-Inorganic Fertilizer-Mulch,Maize/Wheat/Maize/Wheat/Maize,Maize,Crop Yield,kg/ha,4734.75,4540.75
JO0213,Mexico,"CIMMYT, El Batán Experimental Station",Reduced Tillage,Crop Rotation-Inorganic Fertilizer,Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat,Maize,Crop Yield,kg/ha,5898.67167005485,4297.96492113154
NM0009,Mexico,"Instituto Nacional de Investigaciones Forestales Agricolas y Pecuarias (INIFAP), Celaya",Reduced Tillage,Crop Rotation-Inorganic Fertilizer,Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize/Wheat/Maize,Wheat,Crop Yield,kg/ha,7800,8650
CJ0051,Mexico,"Ex-Hacienda El Copal, Universidad de Guanajuato in Irapuato, Guanajuato",Reduced Tillage,Crop Rotation-Improved Varieties-Inorganic Fertilizer,Barley/Maize/Barley/Maize/Barley/Maize/Barley/Maize,Barley,Crop Yield,kg/ha,6712.22222222222,6372.22222222222
CJ0051,Mexico,"Ex-Hacienda El Copal, Universidad de Guanajuato in Irapuato, Guanajuato",Reduced Tillage,Crop Rotation-Improved Varieties-Inorganic Fertilizer,Barley/Maize/Barley/Maize/Barley/Maize/Barley/Maize,Maize,Crop Yield,kg/ha,13788.8888888889,13000
AC0025,Mexico,"San Luis Experiment Station, INIFAP",Reduced Tillage,Inorganic Fertilizer-Supplemental Irrigation,Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats,Maize,Crop Yield,kg/ha,11329.2970038113,9284.68009724
AC0025,Mexico,"San Luis Experiment Station, INIFAP",Reduced Tillage,Crop Rotation-Inorganic Fertilizer-Supplemental Irrigation,Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats/Maize/Oats,Maize,Crop Yield,kg/ha,8737.71459212139,6325.04805386905
AC0027,Mexico,"Universidad Autonoma Agraria Antonio Narro, Saltillo",Reduced Tillage,"",NA,Maize,Crop Yield,kg/ha,7139.47859741114,6127.67213151966
AC0091,Mexico,"Instituto Nacional De Investigaciones Forestales, Rio Bravo experimental site",Reduced Tillage,"",NA,Common Bean,Crop Yield,kg/ha,440,392
AC0131,Mexico,CIMMYT’s Norman E. Borlaug experiment station,Reduced Tillage,Improved Varieties-Inorganic Fertilizer-Supplemental Irrigation,NA,Durum Wheat,Crop Yield,kg/ha,6590,6320
SP0035,Mexico,CIMMYT’s Norman E. Borlaug experiment station,Reduced Tillage,Improved Varieties-Supplemental Irrigation,NA,Durum Wheat,Crop Yield,kg/ha,5885.25501172324,2281.21904279686
SP0035,Mexico,CIMMYT’s Norman E. Borlaug experiment station,Reduced Tillage,Improved Varieties-Inorganic Fertilizer-Supplemental Irrigation,NA,Durum Wheat,Crop Yield,kg/ha,6963.63878291199,6794.15848257115
AC0151,Mexico,CIMMYT’s Norman E. Borlaug experiment station,Reduced Tillage,Improved Varieties-Inorganic Fertilizer-Supplemental Irrigation,Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize,Durum Wheat,Crop Yield,kg/ha,7734.375,7779.94791666666
AC0151,Mexico,CIMMYT’s Norman E. Borlaug experiment station,Reduced Tillage,Crop Rotation-Improved Varieties-Inorganic Fertilizer-Supplemental Irrigation,Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize/Durum Wheat/Maize,Durum Wheat,Crop Yield,kg/ha,7096.96180555555,6937.76041666667
AC0159,Mexico,CIMMYT’s Norman E. Borlaug experiment station,Reduced Tillage,Improved Varieties-Inorganic Fertilizer,Durum Wheat/Sesbania sesban/Durum Wheat/Sesbania sesban/Durum Wheat,Durum Wheat,Crop Yield,kg/ha,6537.19008264463,6440.77134986226
AC0159,Mexico,CIMMYT’s Norman E. Borlaug experiment station,Reduced Tillage,Crop Rotation-Improved Varieties-Inorganic Fertilizer,Durum Wheat/Sesbania sesban/Durum Wheat/Sesbania sesban/Durum Wheat,Durum Wheat,Crop Yield,kg/ha,5534.43526170799,5004.13223140495
NM0015,Brazil,"Luís Eduardo Magalhães, Bahia State",Crop Rotation,Inorganic Fertilizer-pH Control-Silvopasture,Soybean/Crotalaria ochroleuca/Maize-Ruzigrass/Cotton/Fallow/Soybean/Crotalaria ochroleuca/Maize-Ruzigrass,Maize,Crop Yield,kg/ha,7327,7244
NM0015,Brazil,"Luís Eduardo Magalhães, Bahia State",Crop Rotation,Inorganic Fertilizer-pH Control-Silvopasture,Soybean/Crotalaria ochroleuca/Maize-Ruzigrass/Cotton/Fallow/Soybean/Crotalaria ochroleuca/Maize-Ruzigrass,Cotton,Crop Yield,kg/ha,4096,4046
NM0047,Brazil,Estiva,Crop Rotation,pH Control,Velvet Bean/Maize,Maize,Crop Yield,kg/ha,12840,8525
JO0214,Brazil,Botucatu,Crop Rotation,Improved Varieties-Inorganic Fertilizer,Brachiaria brizantha/Maize,Maize,Crop Yield,kg/ha,9487.27588201272,7594.27414690572
CJ0080,Brazil,Embrapa Soybean Experimental Station,Crop Rotation,Inorganic Fertilizer,Soybean/Wheat/Soybean/Lupin/Maize/Black oats/Maize/Wheat/Maize/Black oats/Maize/Wheat/Maize/Black oats/Maize/Wheat/Maize/Fallow/Maize/Wheat/Maize/Black oats/Maize,Maize,Crop Yield,kg/ha,5591,6285
CJ0080,Brazil,Embrapa Soybean Experimental Station,Crop Rotation,Inorganic Fertilizer,Maize/Black oats/Soybean/Wheat/Soybean/Lupin/Maize/Black oats/Soybean/Black oats/Soybean/Wheat/Soybean/Lupin/Maize/Black oats/Soybean/Fallow/Maize/Black oats/Soybean/Black oats/Soybean,Soybean,Crop Yield,kg/ha,2580,2860
CJ0080,Brazil,Embrapa Soybean Experimental Station,Crop Rotation,Inorganic Fertilizer,Soybean/Wheat/Soybean/Lupin/Maize/Black oats/Maize/Wheat/Maize/Black oats/Maize/Wheat/Maize/Black oats/Maize/Wheat/Maize/Fallow/Maize/Wheat/Maize/Black oats/Maize,Soybean,Crop Yield,kg/ha,2940,2860
NM0041,Brazil,"West-Central State University, Guarapuava",Crop Rotation,Improved Varieties-Inorganic Fertilizer-Reduced Tillage,Maize/Barley/Common Bean/Wheat,Common Bean,Crop Yield,kg/ha,2115,2080
NN0437,Brazil,Federal University of Santa Maria Frederico Westphalen,Crop Rotation,Improved Varieties-Inorganic Fertilizer,Common Bean-Peltophorum dubium/Peltophorum dubium-Soybean,Common Bean,Crop Yield,kg/ha,853.755,2229.249
NN0437,Brazil,Federal University of Santa Maria Frederico Westphalen,Crop Rotation,Improved Varieties-Inorganic Fertilizer,Common Bean-Eucalyptus urograndis/Eucalyptus urograndis-Soybean,Common Bean,Crop Yield,kg/ha,966.403,2229.249
AC0132,Brazil,"Experimental Agronomic Station, Federal University of Rio Grande do Sul (UFRGS)",Crop Rotation,Mulch-Reduced Tillage,Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch,Maize,Crop Yield,kg/ha,5861.06346483705,2161.23499142367
